Formatted Date,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
2015-06-09,22.5,22.8,0.71,10.2,243.0,12.2,1014.9
2015-06-10,22.5,22.6,0.67,13.4,196.0,15.2,1017.5
2015-06-11,23.2,23.3,0.7,6.0,145.0,14.4,1017.2
2015-06-12,24.6,24.6,0.63,8.2,144.0,14.8,1015.9
2015-06-13,24.9,25.0,0.6,12.6,195.0,15.0,1013.4
2015-06-14,25.3,25.6,0.62,13.3,219.0,15.6,1011.0
2015-06-15,23.4,23.5,0.67,11.9,229.0,12.7,1010.3
2015-06-16,20.3,20.3,0.68,13.9,152.0,12.6,1013.9
2015-06-17,17.1,17.1,0.6,16.6,203.0,15.6,1015.6
2015-06-18,17.5,17.5,0.59,13.1,269.0,15.8,1013.0
2015-06-19,18.0,18.0,0.69,13.1,291.0,12.8,1011.1
2015-06-20,17.5,17.5,0.6,13.7,305.0,12.8,1013.3
2015-06-21,16.4,16.4,0.6,12.3,309.0,15.1,1015.3
2015-06-22,17.8,17.7,0.56,8.6,242.0,15.9,1016.3
2015-06-23,16.9,16.9,0.66,14.9,255.0,12.0,1012.6
2015-06-24,14.0,14.0,0.88,9.9,296.0,11.1,1019.5
2015-06-25,15.7,15.7,0.78,9.7,190.0,9.6,1021.2
2015-06-26,17.3,17.3,0.72,14.2,282.0,11.7,1017.4
2015-06-27,20.0,20.0,0.65,8.8,280.0,12.7,1015.3
2015-06-28,20.0,20.0,0.72,12.3,284.0,12.9,1015.2
2015-06-29,20.4,20.4,0.71,8.5,213.0,12.7,1018.9
2015-06-30,19.7,19.7,0.71,8.1,168.0,12.2,1019.9
2015-07-01,21.5,21.4,0.65,5.5,122.0,13.4,1021.3
2015-07-02,22.9,22.7,0.6,7.2,93.0,14.0,1022.5
2015-07-03,22.0,21.8,0.57,11.4,47.0,15.9,1025.1
2015-07-04,23.4,23.2,0.61,6.0,182.0,15.9,1022.4
2015-07-05,25.0,24.9,0.59,7.6,304.0,15.9,1017.9
2015-07-06,26.4,26.3,0.56,6.1,223.0,15.9,1016.8
2015-07-07,27.9,28.5,0.57,7.7,200.0,15.8,1014.8
2015-07-08,27.2,27.5,0.58,14.7,222.0,14.2,1008.8
2015-07-09,18.5,18.5,0.8,12.2,287.0,14.4,1014.8
2015-07-10,18.1,18.1,0.59,13.1,313.0,14.3,1019.7
2015-07-11,20.0,20.0,0.61,5.9,200.0,15.9,1017.8
2015-07-12,22.6,22.3,0.6,5.2,253.0,14.5,1014.9
2015-07-13,19.7,19.7,0.79,11.1,261.0,12.5,1014.6
2015-07-14,22.0,22.0,0.67,12.5,291.0,13.7,1016.0
2015-07-15,23.4,23.4,0.63,14.1,278.0,14.5,1017.5
2015-07-16,25.2,25.3,0.6,4.8,152.0,14.9,1018.7
2015-07-17,28.0,28.5,0.54,9.1,148.0,13.7,1016.9
2015-07-18,28.6,29.4,0.57,7.0,115.0,15.6,1015.5
2015-07-19,27.9,28.6,0.58,8.8,133.0,14.4,1012.3
2015-07-20,26.4,26.8,0.62,11.2,286.0,15.0,1011.7
2015-07-21,26.6,26.7,0.58,4.4,139.0,15.9,1015.3
2015-07-22,28.4,28.6,0.55,6.0,105.0,15.9,1014.1
2015-07-23,29.3,29.5,0.5,12.1,147.0,15.4,1010.4
2015-07-24,28.0,28.0,0.55,6.9,95.0,15.9,1010.5
2015-07-25,28.4,28.2,0.5,11.1,190.0,15.6,1007.4
2015-07-26,21.1,21.1,0.61,14.1,304.0,14.8,1011.8
2015-07-27,17.5,17.5,0.81,5.2,260.0,13.0,1008.9
2015-07-28,20.1,20.1,0.74,7.3,160.0,10.1,1010.8
2015-07-29,22.2,22.2,0.63,12.6,148.0,15.7,1009.3
2015-07-30,19.2,19.2,0.78,13.4,267.0,11.7,1013.1
2015-07-31,18.0,18.0,0.75,8.1,254.0,14.2,1015.6
2015-08-01,19.8,19.6,0.6,5.8,134.0,15.5,1017.5
2015-08-02,24.3,24.6,0.65,13.4,112.0,14.2,1017.0
2015-08-03,25.0,25.4,0.71,9.3,86.0,11.8,1017.1
2015-08-04,25.1,25.5,0.74,5.6,108.0,11.6,1015.5
2015-08-05,26.0,26.5,0.68,7.2,188.0,13.0,1015.6
2015-08-06,26.1,26.5,0.66,8.2,142.0,13.9,1016.2
2015-08-07,26.9,27.0,0.59,5.6,111.0,14.3,1017.4
2015-08-08,27.9,27.5,0.52,6.5,114.0,15.9,1018.2
2015-08-09,26.3,25.8,0.51,7.4,199.0,15.6,1017.2
2015-08-10,26.3,25.7,0.5,4.4,204.0,15.9,1013.9
2015-08-11,26.4,25.8,0.48,6.2,235.0,15.9,1013.0
2015-08-12,27.6,27.0,0.46,6.0,207.0,15.9,1014.4
2015-08-13,27.8,27.6,0.48,8.7,110.0,15.9,1013.1
2015-08-14,27.2,26.9,0.51,7.0,139.0,15.9,1010.4
2015-08-15,27.2,26.9,0.52,5.4,177.0,15.7,1007.3
2015-08-16,26.4,26.5,0.61,10.5,180.0,11.8,1007.2
2015-08-17,22.0,22.0,0.83,9.5,159.0,9.6,1006.5
2015-08-18,18.6,18.6,0.9,14.4,272.0,11.3,1011.2
2015-08-19,19.9,19.9,0.79,7.4,201.0,11.6,1014.0
2015-08-20,18.2,18.2,0.92,7.6,70.0,10.2,1017.8
2015-08-21,16.6,16.6,0.94,9.2,30.0,7.4,1021.3
2015-08-22,17.7,17.7,0.86,5.3,116.0,9.5,1019.4
2015-08-23,18.3,18.3,0.8,2.4,107.0,9.3,1017.0
2015-08-24,21.1,21.1,0.66,9.3,133.0,12.5,1016.3
2015-08-25,22.6,22.7,0.68,11.1,232.0,15.8,1016.5
2015-08-26,20.2,20.2,0.73,6.6,272.0,14.4,1019.7
2015-08-27,23.1,23.1,0.67,5.2,148.0,15.5,1018.3
2015-08-28,24.9,24.7,0.6,7.2,170.0,15.1,1018.4
2015-08-29,25.9,25.9,0.64,3.8,190.0,12.6,1021.3
2015-08-30,26.1,26.1,0.62,5.5,113.0,14.5,1020.8
2015-08-31,26.3,26.3,0.6,8.3,155.0,13.9,1016.4
2015-09-01,25.9,25.7,0.59,6.3,195.0,13.6,1011.7
2015-09-02,24.6,24.7,0.6,8.8,276.0,15.3,1011.2
2015-09-03,23.7,23.7,0.64,6.6,196.0,14.0,928.2
2015-09-04,22.1,22.1,0.73,8.5,261.0,14.2,1012.9
2015-09-05,18.2,18.2,0.91,7.3,273.0,9.4,1011.6
2015-09-06,16.8,16.8,0.66,17.0,293.0,12.4,1016.5
2015-09-07,14.2,13.7,0.61,13.4,284.0,14.9,1021.0
2015-09-08,13.3,13.1,0.66,8.8,301.0,14.6,1021.4
2015-09-09,13.6,13.6,,5.0,185.0,15.4,1020.2
2015-09-10,13.2,13.2,0.87,12.0,54.0,9.1,1018.9
2015-09-11,14.8,14.8,0.92,7.4,105.0,7.8,1021.0
2015-09-12,,15.7,0.82,3.5,147.0,5.9,767.1
2015-09-13,17.0,17.0,0.74,7.2,114.0,7.8,382.6
2015-09-14,21.3,21.3,0.65,19.7,149.0,6.9,338.3
2015-09-15,23.4,23.3,0.59,16.0,155.0,14.5,929.1
2015-09-16,23.8,23.9,0.61,15.6,160.0,15.9,1011.7
2015-09-17,26.5,26.5,0.56,14.6,172.0,15.9,1010.4
2015-09-18,25.2,25.3,0.63,4.9,128.0,14.5,1013.9
2015-09-19,23.6,23.7,0.65,12.6,297.0,15.2,1014.6
2015-09-20,18.8,18.8,0.81,15.4,306.0,10.8,1013.8
2015-09-21,15.3,15.3,0.7,11.9,321.0,14.0,1015.4
2015-09-22,15.9,15.8,0.68,7.5,132.0,15.3,1011.8
2015-09-23,20.0,19.9,0.68,9.1,163.0,13.9,1008.7
2015-09-24,20.5,20.5,0.7,10.6,279.0,11.8,1010.8
2015-09-25,16.1,16.1,0.89,10.0,228.0,8.6,1012.8
2015-09-26,15.0,15.0,0.91,7.3,136.0,9.2,1016.1
2015-09-27,15.1,15.1,0.7,19.7,39.0,12.0,1022.2
2015-09-28,12.3,12.3,0.77,21.8,121.0,12.6,1025.2
2015-09-29,11.8,11.8,0.84,17.6,38.0,10.7,1027.0
2015-09-30,12.5,12.2,0.65,18.7,26.0,12.8,1028.8
2015-10-01,11.0,10.3,0.69,8.3,103.0,14.4,1030.2
2015-10-02,11.7,11.5,0.73,4.6,146.0,14.4,1028.5
2015-10-03,14.4,14.3,0.75,7.9,134.0,14.5,1024.0
2015-10-04,17.1,17.1,0.72,8.9,186.0,13.5,1020.0
2015-10-05,15.5,15.5,0.88,7.4,221.0,10.2,1015.7
2015-10-06,12.9,12.9,0.94,4.4,147.0,4.8,1013.2
2015-10-07,13.9,13.9,0.89,6.9,69.0,5.4,1012.1
2015-10-08,13.0,13.0,0.77,12.8,166.0,10.4,1017.4
2015-10-09,11.8,11.7,0.81,7.1,169.0,12.3,1020.2
2015-10-10,12.6,12.6,0.91,9.4,66.0,8.4,1016.3
2015-10-11,10.6,9.6,0.96,20.2,29.0,4.8,1006.7
2015-10-12,7.3,5.5,0.88,11.3,283.0,8.4,1016.5
2015-10-13,9.6,9.3,0.82,10.6,119.0,8.9,1020.2
2015-10-14,11.1,10.6,0.86,17.3,116.0,10.6,1016.2
2015-10-15,13.2,13.2,0.83,24.7,138.0,10.1,1015.3
2015-10-16,13.1,13.1,0.84,21.9,151.0,10.1,1017.0
2015-10-17,11.5,11.4,0.95,7.5,186.0,4.7,1018.8
2015-10-18,11.2,11.2,0.97,4.0,140.0,2.9,
2015-10-19,12.1,12.1,0.95,7.9,98.0,5.7,1014.1
2015-10-20,9.1,7.1,0.88,16.7,261.0,7.3,1014.3
2015-10-21,6.7,5.7,0.88,9.5,265.0,7.7,1018.3
2015-10-22,5.3,3.7,0.92,9.8,178.0,3.8,1016.6
2015-10-23,7.5,7.1,0.88,6.7,302.0,5.6,1021.0
2015-10-24,7.5,7.3,0.85,4.6,212.0,4.9,1024.6
2015-10-25,8.1,7.8,0.84,3.8,161.0,7.1,1023.9
2015-10-26,9.8,9.4,0.82,5.3,107.0,6.4,1024.9
2015-10-27,8.7,8.0,0.78,6.0,61.0,10.1,1024.5
2015-10-28,9.2,8.3,0.79,10.4,120.0,7.7,1022.0
2015-10-29,9.4,8.3,0.67,10.7,122.0,10.9,1020.7
2015-10-30,7.6,7.5,0.77,3.2,172.0,9.0,1028.9
2015-10-31,6.3,6.2,0.84,4.9,88.0,4.5,1037.3
2015-11-01,4.2,4.0,0.75,3.9,132.0,8.8,1040.6
2015-11-02,3.7,3.7,0.8,1.1,105.0,4.2,1035.9
2015-11-03,2.4,2.4,0.88,2.0,118.0,2.8,1029.8
2015-11-04,1.2,0.9,0.93,3.8,156.0,1.4,1023.6
2015-11-05,2.3,2.1,0.92,2.4,158.0,1.1,1022.4
2015-11-06,1.5,1.1,0.98,3.2,158.0,0.1,1025.8
2015-11-07,4.0,2.2,0.97,8.4,184.0,0.5,1028.5
2015-11-08,11.2,10.8,0.87,8.3,214.0,6.2,1028.2
2015-11-09,10.5,10.3,0.85,8.2,231.0,5.5,1023.7
2015-11-10,14.7,14.7,0.73,11.3,272.0,13.2,1021.1
2015-11-11,15.6,15.6,0.71,14.1,290.0,14.2,1022.1
2015-11-12,12.3,12.1,0.81,6.4,270.0,12.6,1026.0
2015-11-13,8.6,8.4,0.85,3.8,130.0,8.6,1027.2
2015-11-14,7.8,7.2,0.69,10.5,304.0,8.8,1025.4
2015-11-15,9.9,9.6,0.63,10.0,215.0,14.1,1018.0
2015-11-16,13.1,12.9,0.71,19.4,253.0,11.6,1015.6
2015-11-17,9.5,8.9,0.78,6.3,180.0,8.8,975.1
2015-11-18,11.0,10.4,0.72,9.6,228.0,13.2,1016.8
2015-11-19,9.6,9.0,0.78,6.3,188.0,10.9,1019.3
2015-11-20,11.4,10.6,0.74,15.7,210.0,10.2,1008.8
2015-11-21,7.7,5.2,0.86,18.0,302.0,8.3,994.6
2015-11-22,3.3,0.8,0.92,10.1,244.0,8.1,1002.4
2015-11-23,2.7,1.5,0.78,5.8,239.0,12.8,1022.1
2015-11-24,2.3,-0.6,0.75,10.7,172.0,11.2,1025.4
2015-11-25,2.2,0.7,0.83,6.7,105.0,9.8,1014.2
2015-11-26,2.1,-1.5,0.86,13.5,190.0,7.8,1008.9
2015-11-27,2.8,-0.6,0.91,13.1,127.0,8.0,1014.7
2015-11-28,1.7,-1.4,0.92,11.9,277.0,3.5,1011.9
2015-11-29,4.9,1.6,0.76,15.9,256.0,12.8,1020.5
2015-11-30,6.3,4.2,0.82,10.5,199.0,10.5,1020.4
2015-12-01,9.2,7.4,0.75,17.8,259.0,11.8,1020.2
2015-12-02,6.9,4.6,0.82,13.0,266.0,13.3,1028.0
2015-12-03,6.1,5.8,0.92,4.3,263.0,6.8,1032.1
2015-12-04,5.6,4.8,0.96,5.5,128.0,1.8,1034.3
2015-12-05,,4.4,0.91,5.9,226.0,4.7,1037.1
2015-12-06,4.5,1.8,0.96,11.7,180.0,2.8,1036.0
2015-12-07,3.5,2.8,0.97,4.4,220.0,2.2,1038.2
2015-12-08,4.1,3.3,0.91,5.2,103.0,5.9,1038.1
2015-12-09,4.2,3.4,0.92,5.3,196.0,4.1,1035.1
2015-12-10,4.5,3.0,0.91,7.2,198.0,5.8,1035.7
2015-12-11,3.1,2.0,0.93,5.4,244.0,6.3,1032.6
2015-12-12,-0.4,-3.7,0.97,10.0,191.0,0.5,1027.9
2015-12-13,-0.2,-3.8,0.97,11.1,212.0,0.7,1023.6
2015-12-14,0.7,-0.8,0.94,6.6,105.0,3.5,1027.9
2015-12-15,-0.0,-1.2,0.96,5.2,182.0,2.7,1029.8
2015-12-16,1.5,0.5,0.92,5.4,139.0,3.6,1033.2
2015-12-17,1.2,-1.4,0.9,9.4,184.0,5.5,1034.9
2015-12-18,2.2,0.1,0.91,8.2,171.0,6.3,1029.2
2015-12-19,3.6,2.9,0.93,4.9,152.0,3.1,1029.7
2015-12-20,3.5,1.8,0.96,7.6,137.0,2.0,1032.7
2015-12-21,2.7,0.3,0.98,9.3,188.0,0.7,1031.6
2015-12-22,2.9,0.8,,8.2,170.0,0.8,1033.1
2015-12-23,4.2,2.7,0.92,7.1,175.0,2.2,1031.0
2015-12-24,1.1,0.2,0.98,4.7,131.0,1.0,1032.4
2015-12-25,2.7,1.2,0.98,6.8,242.0,0.7,1034.3
2015-12-26,2.3,-0.8,0.99,11.3,161.0,0.3,1034.8
2015-12-27,0.7,-0.5,0.98,5.5,218.0,0.3,1033.2
2015-12-28,-0.4,-1.5,0.97,5.3,174.0,0.1,
2015-12-29,1.9,-1.2,0.95,11.5,68.0,6.0,1032.1
2015-12-30,-1.1,-5.3,0.77,13.6,64.0,12.9,
2015-12-31,-4.3,-8.0,0.78,9.0,103.0,15.8,1035.3
2016-01-01,-4.9,-6.6,0.79,5.7,179.0,12.5,1029.3
2016-01-02,-4.5,-8.8,0.77,12.1,95.0,9.7,1026.0
2016-01-03,-6.0,-10.8,0.73,12.4,93.0,14.0,1018.8
2016-01-04,-7.6,-12.5,0.8,11.8,137.0,9.9,1007.2
2016-01-05,-3.4,-5.6,0.93,6.9,155.0,3.7,1005.3
2016-01-06,-0.6,-4.8,0.93,13.5,46.0,3.4,1003.1
2016-01-07,-1.0,-5.1,0.99,14.0,292.0,3.4,1000.5
2016-01-08,-2.2,-4.6,0.97,7.4,188.0,1.5,1010.8
2016-01-09,1.8,-0.9,0.86,9.7,116.0,3.9,1009.6
2016-01-10,3.6,1.8,0.97,9.4,162.0,4.1,1004.7
2016-01-11,9.0,7.9,0.85,20.3,178.0,11.6,1000.1
2016-01-12,6.4,4.0,0.87,13.6,234.0,13.4,1000.1
2016-01-13,3.6,0.9,,11.5,240.0,11.5,1010.8
2016-01-14,3.9,0.8,0.78,13.5,209.0,15.6,1016.6
2016-01-15,2.3,-0.3,0.93,10.3,221.0,11.0,1008.8
2016-01-16,-0.0,-4.0,0.84,14.0,165.0,14.7,1013.5
2016-01-17,-2.7,-9.3,0.71,25.3,8.0,15.3,1014.0
2016-01-18,-2.8,-8.3,0.71,18.5,113.0,13.8,1019.3
2016-01-19,-3.4,-5.6,0.75,6.3,164.0,13.0,1021.0
2016-01-20,-3.8,-6.6,0.8,8.2,170.0,11.8,1019.7
2016-01-21,-2.3,-5.4,0.8,10.8,271.0,9.5,1024.7
2016-01-22,-5.0,-6.1,0.8,4.2,184.0,10.3,1035.8
2016-01-23,-4.9,-8.2,0.86,8.9,148.0,5.3,1036.1
2016-01-24,-2.7,-3.9,0.94,4.9,163.0,3.9,1035.2
2016-01-25,0.2,-3.1,0.94,10.9,162.0,3.1,1031.3
2016-01-26,2.6,1.2,0.98,6.2,177.0,1.3,1028.9
2016-01-27,2.3,-0.1,0.99,8.7,172.0,0.2,1027.1
2016-01-28,5.5,3.9,0.92,10.7,205.0,6.9,1025.5
2016-01-29,2.7,1.7,0.97,4.8,171.0,2.4,1029.4
2016-01-30,3.3,0.2,0.97,12.7,159.0,3.6,1026.4
2016-01-31,7.1,4.7,0.82,16.0,227.0,10.3,1015.9
2016-02-01,7.0,5.3,0.95,13.8,214.0,6.4,1019.5
2016-02-02,8.8,7.6,0.92,9.2,184.0,8.6,1021.7
2016-02-03,,6.4,0.94,12.3,223.0,10.0,1015.4
2016-02-04,3.9,-0.1,0.79,19.9,313.0,12.0,1019.4
2016-02-05,2.0,-0.6,0.83,10.9,295.0,12.4,1025.4
2016-02-06,2.7,-0.4,0.78,13.9,178.0,14.6,1028.6
2016-02-07,4.2,0.4,0.76,17.8,146.0,15.8,1021.0
2016-02-08,7.2,4.7,0.74,17.4,156.0,15.2,1017.3
2016-02-09,10.3,9.0,0.73,16.2,175.0,13.5,1011.5
2016-02-10,7.3,3.6,0.81,27.1,203.0,11.6,995.8
2016-02-11,4.6,2.6,0.73,11.5,221.0,12.7,1007.9
2016-02-12,4.6,1.8,0.79,16.7,140.0,12.9,1008.2
2016-02-13,6.4,3.2,0.86,17.2,192.0,11.5,996.7
2016-02-14,9.6,8.3,0.81,17.8,152.0,12.0,997.7
2016-02-15,9.0,7.8,0.94,11.0,210.0,8.5,921.8
2016-02-16,6.0,4.2,0.96,10.5,170.0,4.8,
2016-02-17,7.8,5.7,0.88,14.7,106.0,11.1,1024.3
2016-02-18,8.4,6.3,0.87,14.3,142.0,10.7,975.0
2016-02-19,,2.3,0.89,18.4,218.0,10.1,1016.0
2016-02-20,3.8,1.0,0.8,12.2,257.0,11.8,1023.5
2016-02-21,6.6,4.3,0.8,12.5,216.0,12.2,1017.8
2016-02-22,10.2,9.0,0.76,15.6,204.0,14.8,1013.9
2016-02-23,10.0,9.3,0.9,11.3,182.0,9.3,1009.9
2016-02-24,5.2,2.3,0.75,16.4,278.0,10.8,1015.0
2016-02-25,3.2,0.8,0.88,10.2,149.0,8.6,1014.2
2016-02-26,3.1,1.1,0.92,9.2,213.0,5.6,1013.1
2016-02-27,3.2,0.9,0.85,9.4,89.0,6.4,1016.0
2016-02-28,7.0,4.5,0.84,19.6,136.0,12.1,1017.0
2016-02-29,9.9,8.9,0.81,16.1,127.0,11.4,1011.9
2016-03-01,5.9,2.5,0.88,18.9,247.0,8.3,1011.5
2016-03-02,4.5,1.7,0.77,12.6,210.0,13.9,1011.5
2016-03-03,6.4,4.4,0.79,13.9,64.0,13.5,999.5
2016-03-04,6.5,4.4,0.92,10.5,160.0,8.5,1000.8
2016-03-05,6.9,4.7,0.81,14.2,169.0,11.1,1007.1
2016-03-06,,6.6,0.83,14.9,154.0,12.9,1003.3
2016-03-07,9.4,8.2,0.88,9.9,200.0,9.7,1002.0
2016-03-08,6.5,4.9,0.85,8.8,247.0,8.0,1010.9
2016-03-09,6.3,4.5,0.86,10.9,174.0,6.8,1012.4
2016-03-10,8.7,7.3,0.86,15.9,97.0,9.2,1009.0
2016-03-11,,7.8,0.89,8.1,127.0,10.3,1015.1
2016-03-12,7.5,5.9,0.86,9.8,79.0,10.4,1020.9
2016-03-13,8.3,5.9,0.75,22.7,25.0,11.4,1022.4
2016-03-14,5.5,1.6,,24.0,97.0,15.6,1024.0
2016-03-15,2.3,1.0,0.89,6.0,231.0,10.7,1018.9
2016-03-16,6.2,5.1,0.78,7.1,114.0,9.2,1028.0
2016-03-17,6.5,5.9,0.67,5.7,200.0,11.8,1027.5
2016-03-18,6.9,6.2,0.68,9.5,246.0,10.5,1016.7
2016-03-19,6.5,5.0,0.69,9.6,148.0,12.9,1015.9
2016-03-20,,6.9,0.62,5.7,197.0,13.4,1016.5
2016-03-21,7.7,6.8,0.67,12.0,257.0,10.6,1014.6
2016-03-22,7.6,7.2,0.68,8.3,267.0,11.3,1010.6
2016-03-23,4.7,2.3,0.89,12.0,122.0,7.2,752.5
2016-03-24,6.0,2.9,0.58,18.0,209.0,14.3,1006.4
2016-03-25,5.0,3.0,0.59,10.0,256.0,15.1,1016.3
2016-03-26,7.9,6.8,0.72,9.9,244.0,13.1,1017.3
2016-03-27,7.0,5.4,0.83,9.7,167.0,9.0,1017.1
2016-03-28,8.1,7.8,0.76,5.3,153.0,8.8,1014.4
2016-03-29,12.0,11.5,0.75,9.1,175.0,11.9,1013.8
2016-03-30,13.2,12.7,0.72,12.7,201.0,12.3,1018.0
2016-03-31,15.9,15.8,0.61,15.2,210.0,15.3,1015.6
2016-04-01,15.8,15.5,0.59,20.3,196.0,15.8,1013.6
2016-04-02,10.3,8.7,0.49,16.4,32.0,13.7,982.0
2016-04-03,13.0,12.8,0.58,10.3,127.0,15.8,1019.7
2016-04-04,16.2,15.9,0.58,11.7,188.0,15.9,
2016-04-05,18.5,18.5,0.53,14.4,205.0,15.6,1009.5
2016-04-06,18.0,18.0,0.58,11.2,254.0,14.2,1009.4
2016-04-07,18.2,18.2,0.6,9.8,125.0,13.6,1009.1
2016-04-08,15.8,15.8,0.81,11.8,169.0,12.4,1002.8
2016-04-09,12.0,11.8,0.86,14.6,300.0,7.7,1002.8
2016-04-10,10.6,9.8,0.79,15.1,295.0,11.2,1007.7
2016-04-11,12.0,11.4,0.75,9.6,274.0,11.9,1011.9
2016-04-12,14.4,14.4,0.66,9.6,183.0,11.2,1011.6
2016-04-13,16.3,16.1,0.65,10.5,212.0,14.3,1008.0
2016-04-14,15.2,15.2,0.64,21.8,291.0,14.3,1005.4
2016-04-15,14.1,13.7,0.59,16.9,235.0,15.8,1012.9
2016-04-16,17.4,17.0,0.51,18.5,201.0,15.9,1011.6
2016-04-17,18.3,18.2,0.55,11.7,193.0,14.6,1011.9
2016-04-18,18.1,18.1,0.62,9.6,228.0,12.9,1014.5
2016-04-19,12.0,11.7,0.74,17.5,222.0,14.5,1017.6
2016-04-20,10.8,9.6,0.53,18.1,318.0,15.1,1023.6
2016-04-21,11.0,10.6,0.55,6.7,226.0,15.9,1025.4
2016-04-22,14.0,13.5,0.52,7.9,188.0,15.9,1014.4
2016-04-23,15.4,15.4,0.58,7.0,186.0,14.5,1005.7
2016-04-24,9.2,6.8,0.92,20.3,291.0,9.2,1001.6
2016-04-25,5.8,2.9,,15.8,307.0,8.8,1006.1
2016-04-26,7.9,6.3,0.63,11.9,237.0,13.8,1009.8
2016-04-27,9.6,7.3,0.71,20.3,207.0,13.1,1010.4
2016-04-28,9.3,8.5,0.74,6.9,242.0,12.5,1018.2
2016-04-29,9.7,9.1,0.86,10.7,194.0,9.6,1019.3
2016-04-30,11.3,11.2,0.78,3.4,128.0,9.7,1019.7
2016-05-01,14.1,14.0,0.79,12.1,114.0,10.3,1015.7
2016-05-02,14.0,14.0,0.84,11.0,154.0,11.7,1014.2
2016-05-03,13.7,13.7,0.79,11.1,123.0,12.4,1010.4
2016-05-04,14.4,14.4,0.74,18.3,276.0,11.2,1013.7
2016-05-05,15.9,15.9,0.63,15.7,218.0,15.1,1018.3
2016-05-06,15.7,15.5,0.62,11.5,125.0,14.5,1017.2
2016-05-07,15.7,15.5,0.54,11.3,128.0,14.9,1014.9
2016-05-08,14.1,13.9,0.61,7.5,115.0,12.8,1016.9
2016-05-09,15.6,15.5,0.61,5.1,105.0,14.7,1018.8
2016-05-10,14.4,14.2,0.82,9.5,170.0,10.8,1017.1
2016-05-11,16.3,16.3,0.81,7.3,110.0,9.8,1011.2
2016-05-12,,16.8,0.88,12.2,140.0,10.1,1001.6
2016-05-13,16.3,16.3,0.75,19.9,217.0,12.4,998.6
2016-05-14,14.8,14.8,0.85,18.9,240.0,12.0,1001.5
2016-05-15,10.5,9.7,0.85,17.2,301.0,12.9,1011.7
2016-05-16,10.3,9.3,0.69,13.5,290.0,14.1,1017.4
2016-05-17,10.4,10.0,0.69,10.5,286.0,13.1,1017.9
2016-05-18,12.4,12.1,0.67,8.3,205.0,13.2,1015.9
2016-05-19,14.3,14.2,0.73,10.0,121.0,13.0,1012.6
2016-05-20,15.8,15.7,0.66,12.2,77.0,14.7,1015.3
2016-05-21,17.3,17.2,0.58,11.8,194.0,15.7,1018.0
2016-05-22,19.1,19.1,0.57,7.0,167.0,15.8,1017.0
2016-05-23,21.4,21.3,0.59,9.2,142.0,15.9,1010.3
2016-05-24,16.3,16.3,0.81,11.8,284.0,11.5,1005.0
2016-05-25,17.5,17.5,0.77,17.6,309.0,10.8,1007.3
2016-05-26,19.3,19.3,0.7,8.2,284.0,12.7,1013.5
2016-05-27,21.4,21.3,0.65,3.9,187.0,14.4,1016.3
2016-05-28,22.4,22.3,0.62,7.5,134.0,15.5,1014.1
2016-05-29,22.9,23.1,0.67,10.1,123.0,14.7,1008.8
2016-05-30,22.0,22.0,0.68,6.9,269.0,14.9,1008.8
2016-05-31,21.0,21.0,0.59,12.2,227.0,15.9,1011.9
2016-06-01,19.2,19.2,0.72,8.5,170.0,12.1,1013.5
2016-06-02,17.4,17.4,0.83,8.2,184.0,10.5,1010.8
2016-06-03,18.1,18.1,0.83,4.5,204.0,10.0,1009.6
2016-06-04,18.4,18.4,0.88,6.5,291.0,11.3,1010.5
2016-06-05,19.1,19.1,0.86,7.7,213.0,10.0,1013.1
2016-06-06,20.5,20.5,0.65,14.1,88.0,13.1,1016.1
2016-06-07,17.6,17.6,0.54,12.6,75.0,15.4,1021.0
2016-06-08,18.2,18.2,0.61,4.0,197.0,15.9,1018.7
2016-06-09,19.6,19.6,0.62,4.9,117.0,15.3,1012.8
2016-06-10,18.9,18.9,0.78,7.0,172.0,13.0,1010.8
2016-06-11,20.4,20.4,0.74,10.1,186.0,13.2,1010.5
2016-06-12,18.6,18.6,0.9,6.7,172.0,11.2,1008.5
2016-06-13,17.7,17.7,0.93,7.3,204.0,10.5,1001.9
2016-06-14,20.1,20.1,0.75,12.5,276.0,13.2,1000.0
2016-06-15,18.7,18.7,0.84,8.5,226.0,11.5,1004.0
2016-06-16,23.3,23.4,0.65,17.4,154.0,13.9,1008.9
2016-06-17,26.2,26.9,0.55,18.0,229.0,14.0,1009.1
2016-06-18,21.9,21.9,0.68,5.0,149.0,14.9,1016.0
2016-06-19,20.7,20.7,0.78,9.3,203.0,12.6,1014.6
2016-06-20,21.8,22.0,0.81,6.2,230.0,10.0,1016.7
2016-06-21,21.8,21.8,0.83,7.0,177.0,11.4,1021.4
2016-06-22,25.0,25.7,0.72,9.0,183.0,15.4,1022.3
2016-06-23,26.5,27.6,0.69,7.3,118.0,14.7,1021.4
2016-06-24,27.5,28.7,0.67,10.2,112.0,13.5,1017.8
2016-06-25,26.8,27.3,0.62,10.7,129.0,15.9,1013.9
2016-06-26,26.0,26.3,0.65,10.4,198.0,14.3,1013.3
2016-06-27,22.8,23.1,0.76,12.7,283.0,11.6,1013.3
2016-06-28,20.2,20.2,0.78,12.7,289.0,12.3,1014.0
2016-06-29,21.9,21.9,0.67,6.5,151.0,14.7,1015.4
